feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,label
0.0,0.0,0.0,-0.5164719678558043,-0.148813956839808,-7.442044945505895e-05,-0.8841299788718004,-0.49021068135466167,-9.942339010592631e-05,-1.006682649210466,-0.9191450275399906,-0.0001417564008318602,-0.9278987897070381,-1.2430342277207491,-0.00016095354947777204,-0.6740396868626598,-0.8578686923706579,9.494219006760182e-05,-0.7615773085331351,-1.173004130384369,-5.195945764272256e-05,-0.6565321625285647,-0.9016375032058955,-0.00014442742941124967,-0.5689945408580894,-0.6565321625285647,-0.0001789160719659366,-0.39391929751713883,-0.9191450275399906,7.343101415930892e-05,-0.49021068135466167,-1.1992654168855115,-9.714737015434436e-05,-0.39391929751713883,-0.8228536437024678,-0.00015796483130438432,-0.3326429623478061,-0.5689945408580894,-0.00014926666827297884,-0.12255267033866542,-0.9191450275399906,2.1274181579301833e-05,-0.2013365298420932,-1.2255267033866541,-0.00015086383949963143,-0.1750752433409506,-0.8403611680365628,-0.0001107101591701363,-0.148813956839808,-0.5689945408580894,-2.5186623245164484e-05,0.1750752433409506,-0.8841299788718004,-3.874967518154272e-05,0.0875376216704753,-1.1379890817161789,-0.00014359813304292977,0.052522573002285175,-0.875376216704753,-9.567359632285593e-05,0.03501504866819012,-0.6652859246956122,-2.2309746190008765e-05,0.8961339023265483,0.370717494332883,0.19599054194072127,0.15675835865924104,0.24345533578014536,0.6876023070345079,0.8992546911791005,1.0301954643184614,1.1229408626481827,0.25204147426785345,0.4292022623733602,0.6040730395550883,0.18382904738347847,0.38005849521309687,0.2075214058252333,2.5974740329647936,2.62468367229727,0.09838979371308895,3.115282284795835,0.0806563088990336,3.1279969995370704,0.18361402985516792,3.113194563199165,0.46461102694252776,3.0921820723946345,0.0001570548386091434,-1.2728061350764473e-05,0.999999987585887,0.0
0.0,0.0,0.0,-0.5206580497618208,-0.150020116033067,-7.603370917272075e-05,-0.8912959834905746,-0.4941839116383384,-0.00010178296633880266,-1.0060172486923318,-0.917770121614057,-0.00014570059407443205,-0.935419547029712,-1.2619339172193285,-0.00016726101690052903,-0.6795028785027153,-0.8648218453670922,0.00010102168608890893,-0.76775000558099,-1.1736867901410537,-4.9731883122219804e-05,-0.6618534530870603,-0.9089454089062295,-0.00014870063296489147,-0.5647816133009582,-0.6706781657948878,-0.0001874620743286785,-0.39711207185223624,-0.917770121614057,7.913117745581216e-05,-0.48535919893051094,-1.200160928264536,-9.326203007952796e-05,-0.39711207185223624,-0.8383477072436097,-0.00015972980384973336,-0.3353390828974439,-0.5736063260087857,-0.00015540384948375474,-0.1235459779095846,-0.9265948343218845,2.5328468915566897e-05,-0.20296839228003186,-1.235459779095846,-0.00014834121478119716,-0.17649425415654943,-0.8471724199514372,-0.00011365155768485838,-0.150020116033067,-0.5736063260087857,-3.207918789857028e-05,0.17649425415654943,-0.8912959834905746,-3.680503731997776e-05,0.09707183978610219,-1.1472126520175714,-0.00014458632538082305,0.0617729889547923,-0.8824712707827471,-0.00010049442108374578,0.03529885083130989,-0.6706781657948878,-2.977927149997878e-05,0.9096648317290976,0.3634239798767183,0.19625820993736656,0.15637432143900284,0.24506658598966324,0.6978222136900507,0.9131765636477421,1.0443405370403318,1.1366079317159368,0.24913212933131698,0.4259695597565665,0.600080484849378,0.18531900789895295,0.38313892490807216,0.2092033975929366,2.5836627563902423,2.674782642635832,0.10220997564446688,3.135220284741853,0.06365781639923469,3.1315910977257846,0.18361406749773682,3.1131945779681325,0.43347181279054897,3.133394430793371,0.00016072023820058794,-9.468053744445287e-06,0.9999999870396804,0.0
0.0,0.0,0.0,-0.5123466171978616,-0.14762529648073977,-7.780199212097715e-05,-0.8770679379149833,-0.494978935258951,-0.00010477013551563241,-0.9986417114873571,-0.9204871427622596,-0.00014773920770351558,-0.9118033017928044,-1.2504730996015603,-0.00016740499195722294,-0.6686557546480566,-0.8597002559760727,8.821127032235285e-05,-0.7468103233731541,-1.1723185308764628,-5.96787811339981e-05,-0.6426042317396907,-0.9031194608233492,-0.00015149005709565007,-0.5557658220451379,-0.6599719136786013,-0.0001856314676405565,-0.3907728436254876,-0.9204871427622596,6.85143897959836e-05,-0.4776112533200404,-1.1983700537848285,-0.00010288922752363154,-0.3820890026560323,-0.8249648920982516,-0.00016385542319812059,-0.32998595683930065,-0.5818173449535038,-0.00015578037222813235,-0.11288993260291864,-0.9204871427622596,1.8133500800501367e-05,-0.19972834229747144,-1.2331054176626497,-0.00015435177145099762,-0.16499297841965033,-0.8423325740371621,-0.00011490063797738442,-0.13894145551128448,-0.5731335039840485,-3.053339925253436e-05,0.1736768193891056,-0.8857517788844386,-4.0377280211762386e-05,0.09552225066400807,-1.1375831669986416,-0.00014602128623503996,0.06078688678618696,-0.8770679379149833,-9.94438252123536e-05,0.0434192048472764,-0.6686557546480566,-2.751799692749587e-05,0.8895729613947699,0.36062106467460375,0.18793253211877378,0.15644417164354013,0.2479628234851581,0.6895319701752018,0.8863475284829524,1.027669392345032,1.1184638928677468,0.23892401519324075,0.42577398463273686,0.5992479708317047,0.1912418005260811,0.3833697179273484,0.20586381621698516,2.610108739826541,2.6059692798371215,0.12435741852686508,3.1152822808355625,0.05244709517935351,3.1022424354877014,0.1822914675743782,3.1337719032417826,0.4334718049529018,3.092182073712494,0.00015217064512760097,-1.574794024877621e-05,0.9999999882980486,0.0
0.0,0.0,0.0,-0.5118333374773392,-0.14119540344202458,-7.505678942540296e-05,-0.8912959842277802,-0.49418391204708606,-9.995230925531703e-05,-1.006017249524425,-0.9265948350882863,-0.00014193639179219374,-0.9265948350882863,-1.2619339182630946,-0.00016122330477146555,-0.6795028790647433,-0.8648218460824005,9.024916045624559e-05,-0.7677500062160086,-1.1825115038269558,-5.996189140874299e-05,-0.6618534536344902,-0.9089454096580333,-0.0001540687690721811,-0.5736063264832248,-0.6618534536344902,-0.00018894669912684914,-0.39711207218069416,-0.9177701223731598,6.787864541779919e-05,-0.48535919933195953,-1.2089856419723355,-0.00010498592262319105,-0.3882873594655676,-0.838347707937021,-0.0001644361081834582,-0.32651437045968185,-0.5824310391983514,-0.00015357495945526553,-0.11472126529664498,-0.9265948350882863,1.4739579801651867e-05,-0.20296839244791035,-1.2354597801177152,-0.00015902747762598535,-0.1676695415874042,-0.8471724206521475,-0.0001159960015835275,-0.14119540344202458,-0.5736063264832248,-2.768159028308133e-05,0.17649425430253074,-0.8912959842277802,-4.628568514625285e-05,0.08824712715126537,-1.1472126529664497,-0.00015008309985971736,0.05294827629075922,-0.8824712715126537,-9.887122748630908e-05,0.035298850860506145,-0.6795028790647433,-2.3123726039592893e-05,0.9040038654481791,0.3751863313192964,0.18497414854298205,0.1589820517503983,0.24170049299401047,0.696202163171513,0.9065432845400456,1.0443405376931107,1.124484503032976,0.25954258975660677,0.4413239035246445,0.6091609349845711,0.18552900296216887,0.37460881761467135,0.20582590136139528,2.5793973837164716,2.649703967363671,0.09838986781866842,3.1152822662731445,0.03809004807120555,3.122289032676979,0.18764025441156887,3.1357749397319004,0.46461101910293556,3.095779108040035,0.00015887072596501667,-2.0471217828432268e-05,0.9999999871705108,0.0
0.0,0.0,0.0,-0.4989644439322551,-0.14006019478800144,-7.835333427482155e-05,-0.8753762174250089,-0.49021068175800503,-0.00010610990543118035,-0.9891751256902601,-0.9016375039477592,-0.00015041327160122107,-0.9278987904705095,-1.2342804665692626,-0.0001723674911350568,-0.6740396874172568,-0.8578686930765088,8.355598368552705e-05,-0.7615773091597577,-1.164250369175262,-7.045377315539528e-05,-0.6565321630687567,-0.9016375039477592,-0.00016891684798459614,-0.5602407791520058,-0.6565321630687567,-0.00020618773659548245,-0.393919297841254,-0.9191450282962594,6.120883850681e-05,-0.49021068175800503,-1.1992654178722622,-0.00011120896690439106,-0.38516553566700396,-0.8316074065537585,-0.00017095450291144013,-0.3151354382730032,-0.5777483035005059,-0.00016079869183614903,-0.11379890826525116,-0.9191450282962594,7.438045953587022e-06,-0.20133653000775206,-1.2255267043950124,-0.00016627238049667805,-0.1663214813107517,-0.8316074065537585,-0.0001266356223886516,-0.13130643261375133,-0.5689945413262558,-4.10364447520175e-05,0.17507524348500178,-0.884129979599259,-5.4463032762583645e-05,0.09629138391675099,-1.1292353204782615,-0.00015837036545177777,0.05252257304550054,-0.8666224552507589,-0.00010970352846524104,0.03501504869700036,-0.6652859252430068,-3.618891063989525e-05,0.8924390978807344,0.363807100008082,0.1791081402151231,0.16288586291435037,0.24174335488477938,0.6848105698864457,0.8980609150129532,1.0378654846222013,1.1184622784269458,0.2574558733376407,0.4377756687339781,0.5953202145400488,0.1840373495159839,0.36092688217042157,0.19218445771056628,2.589914795189698,2.6895751871710134,0.10221009680138299,3.1354164366107335,0.05280157767120832,3.132458409642998,0.18964428760740765,3.097696438471719,0.4761469873814419,3.06318210906353,0.0001616292554423917,-2.959491407396877e-05,0.9999999865000625,0.0
0.0,0.0,0.0,-0.5047608959152395,-0.15054272334314162,-7.222734033856989e-05,-0.8766899771159424,-0.49590544160093714,-9.610195066993282e-05,-1.0006663375161766,-0.9298227030017571,-0.0001376934188250775,-0.9209672486874547,-1.2574745126309477,-0.00015666842464292472,-0.6641590735726837,-0.86783452280164,9.513748461845044e-05,-0.7615690710300106,-1.1777754238022258,-5.325402933768978e-05,-0.6553036192583812,-0.9121117943731523,-0.00014767192381738646,-0.5667490761153567,-0.6641590735726837,-0.00018339361814551856,-0.38963998982930775,-0.9209672486874547,7.190880985730378e-05,-0.4781945329723322,-1.2131972410594354,-9.955151762065667e-05,-0.3807845355150053,-0.8412681598587326,-0.00016084306810603606,-0.31879635531488815,-0.5844599847439617,-0.00015208591997158726,-0.10626545177162938,-0.9298227030017571,1.8244842925124737e-05,-0.19481999491465388,-1.2397636040023428,-0.000153359828526354,-0.15939817765744407,-0.8501236141730351,-0.00011215260135659478,-0.13283181471453673,-0.5844599847439617,-2.6001314775894163e-05,0.19481999491465388,-0.8944008857445473,-4.312844639704701e-05,0.09740999745732694,-1.142353606545016,-0.00014500097475009805,0.06198818020011714,-0.8855454314302449,-9.472526445558522e-05,0.04427727157151225,-0.6818699822012886,-2.0438410034623466e-05,0.9032997670707038,0.37824304118955904,0.18680610062860437,0.15069892487102102,0.24079672665777327,0.6910092074056996,0.9030826870187785,1.0363908693656636,1.1238405482539453,0.26044672678429964,0.44117588247098594,0.6112829953519117,0.1859645833432469,0.3759137979326489,0.20212950324151469,2.5974740328502732,2.6246836723144544,0.0759995639428901,3.1041097143185246,0.03809000413334814,3.1222890715412674,0.18764024675773633,3.132581266840097,0.5113998025771115,3.0912645347924315,0.0001605556924285135,-1.3247959437195194e-05,0.9999999870231804,0.0
0.0,0.0,0.0,-0.49896444374081717,-0.14881395690515598,-7.992241995242108e-05,-0.8666224549182614,-0.4902106815699256,-0.00010766337076189645,-0.9891751253107427,-0.9191450279436105,-0.00015106866541239803,-0.9191450279436105,-1.2517879904374887,-0.00017049118388660084,-0.6652859249877562,-0.8578686927473698,8.590439022547987e-05,-0.7528235466966715,-1.1730041308994648,-6.121344756827457e-05,-0.6390246384750816,-0.9016375036018275,-0.00015159662625504743,-0.5514870167661663,-0.6652859249877562,-0.0001849886005631202,-0.3939192976901188,-0.9191450279436105,6.718528826525256e-05,-0.48145691939903407,-1.1992654174121395,-0.00010151596134874697,-0.37641177334833575,-0.8316074062346952,-0.00015980829245079966,-0.32388920032298657,-0.5865020654497324,-0.00015062834476521622,-0.11379890822158988,-0.927898790114502,1.752439543751288e-05,-0.20133652993050516,-1.2342804660957056,-0.00015266096139911108,-0.16632148124693905,-0.8491149305764782,-0.00011191760520657224,-0.14006019473426445,-0.5865020654497324,-2.7522255365866885e-05,0.17507524341783057,-0.9016375036018275,-4.061730051182776e-05,0.09629138387980682,-1.1467428443867902,-0.0001454300990504215,0.0612763351962407,-0.8841299792600444,-9.929325924531514e-05,0.03501504868356611,-0.6740396871586477,-2.7942102855758644e-05,0.8939644561134857,0.3563330240370742,0.18336998696178358,0.14736511752217007,0.2393157606646577,0.6922117350709471,0.892712082755499,1.0244894141784793,1.1154436669285452,0.24084780205357403,0.4189020783030649,0.5865674094190276,0.18382904680938666,0.36942537842076406,0.19574007273024616,2.5974740333660575,2.655796767999443,0.12613486291153342,3.0992185014651934,0.024595963168227222,3.0743860620628376,0.18764025058415656,3.1325813370044897,0.44354985403167,3.1333944983925037,0.00014972425748880933,-1.5975698846187508e-05,0.9999999886637119,0.0
0.0,0.0,0.0,-0.5006746463224336,-0.1405402515992796,-7.878811316243066e-05,-0.8695928067705426,-0.49189088059747865,-0.00010716073917286438,-0.9925655269199123,-0.9135116353953174,-0.00015058727952495273,-0.9135116353953174,-1.2472947329436066,-0.00017076520120511902,-0.6675661950965782,-0.8695928067705426,7.590429626873192e-05,-0.755403852346128,-1.1770246071439667,-7.46110418366231e-05,-0.6412148979217133,-0.9047278696703626,-0.00016713650281072355,-0.5533772406721634,-0.6587824293716232,-0.00020150420603629404,-0.38648569189801896,-0.9222954011202724,5.505002561307128e-05,-0.48310711487252367,-1.2033759043188317,-0.00011757287142828055,-0.377701926173064,-0.8344577438707227,-0.00017574789007255415,-0.31621556609837914,-0.5797285378470284,-0.00016556888625642821,-0.10540518869945971,-0.9310791668452274,4.1409894682454966e-06,-0.19324284594900948,-1.2385109672186516,-0.00016946440046863162,-0.15810778304918957,-0.8432415095956777,-0.00012692669808110925,-0.13175648587432465,-0.5797285378470284,-4.06415662910529e-05,0.1844590802240545,-0.8959441039454076,-5.474272418051456e-05,0.09662142297450474,-1.1418895442441468,-0.00016149567480377766,0.06148636007468483,-0.8695928067705426,-0.00011303883496187123,0.04391882862477488,-0.6675661950965782,-3.9791258572436e-05,0.8890021671110793,0.3642246064577612,0.18826797075365095,0.15732507666610293,0.24544300396483887,0.6899590673823348,0.8957718567025297,1.0280008538763346,1.1192668529810736,0.24999035770039446,0.4289680693458087,0.5973606742069327,0.18445912252837876,0.370691586246186,0.19641097259616108,2.6156031901041565,2.6252416026995715,0.1187823708836756,3.0875368446106695,0.052801495150061314,3.1001413180595456,0.18964426625768502,3.1305777134464035,0.47134720370943145,3.100007355933947,0.00015241783311152466,-2.972045923145563e-05,0.9999999879427492,0.0
0.0,0.0,0.0,-0.500674646026962,-0.14054025151634023,-7.86099302653564e-05,-0.8695928062573551,-0.49189088030719075,-0.0001065693009653176,-0.9925655263341528,-0.9135116348562115,-0.00015029630358532968,-0.9135116348562115,-1.2472947322075194,-0.00017046805714203208,-0.6587824289828448,-0.8608090405375839,8.425070305895613e-05,-0.7466200861805574,-1.1770246064493493,-6.235857196802449e-05,-0.6412148975433023,-0.9047278691364402,-0.0001535572876348259,-0.5533772403455897,-0.6587824289828448,-0.00018742152896001016,-0.3864856916699356,-0.9222954005759827,6.489066971080734e-05,-0.4831071145874195,-1.203375903608663,-0.00010278138512583121,-0.3864856916699356,-0.8344577433782701,-0.00016126071905391739,-0.32499933163153677,-0.5797285375049034,-0.0001520758610328527,-0.10540518863725516,-0.9222954005759827,1.4974284139535311e-05,-0.1932428458349678,-1.229727200767977,-0.00015376193150575868,-0.166891548675654,-0.8520252748178125,-0.0001143273700728469,-0.14054025151634023,-0.5797285375049034,-3.085491356425745e-05,0.18445908011519654,-0.8871603376968976,-4.3215203763927124e-05,0.0966214229174839,-1.1418895435702643,-0.00014746312797340547,0.06148636003839884,-0.8783765719771264,-0.00010191860211577606,0.035135062879085056,-0.6763499604223873,-3.1003940129565676e-05,0.8935313683717537,0.3650540409645434,0.19136525817425704,0.14845344690253437,0.2322371909073703,0.6899590664987045,0.8899389617804219,1.0213370664300376,1.1072075275227764,0.24167330881941979,0.420337866027453,0.5887744675800344,0.18445911994656863,0.37287061581001735,0.20049318056869914,2.615603189979508,2.6252416026597567,0.0983897328193531,3.1152823028725134,0.0749481251682121,3.1222891126864805,0.20864550324049663,3.1147726997619043,0.46461103051908786,3.138738181193445,0.00015061820201344334,-1.73951738140824e-05,0.9999999885057825,0.0
0.0,0.0,0.0,-0.4949789355134638,-0.13894145558272666,-8.103013195938294e-05,-0.8683840973920417,-0.4949789355134638,-0.00010865533273524948,-0.9899578710269276,-0.9204871432355642,-0.00015107852585109495,-0.9118033022616437,-1.25047310024454,-0.00016968296076547187,-0.6599719140179517,-0.8597002564181213,7.840228582530426e-05,-0.7468103237571558,-1.1723185314792564,-6.560108747047186e-05,-0.6426042320701109,-0.9031194612877234,-0.00015312356878658496,-0.5557658223309067,-0.6599719140179517,-0.00018525013497849258,-0.39077284382641875,-0.9204871432355642,6.054620758185065e-05,-0.47761125356562295,-1.1983700544010176,-0.00010492200077333724,-0.38208900285249836,-0.8249648925224397,-0.0001616386744782669,-0.32998595700897587,-0.5818173452526679,-0.0001527757919549352,-0.11288993266096542,-0.9204871432355642,1.2239512735190385e-05,-0.1997283424001696,-1.2331054182966992,-0.00015505310665929597,-0.16499297850448794,-0.8510164154442009,-0.00011590299640735908,-0.14762529655664708,-0.5818173452526679,-3.432958790263399e-05,0.17367681947840835,-0.894435620313803,-4.454361762686858e-05,0.09552225071312459,-1.1375831675835746,-0.0001499847943232905,0.06078688681744292,-0.8770679383659621,-0.00010683382711492618,0.034735363895681666,-0.6686557549918721,-3.854733428446446e-05,0.8899255344429331,0.36261463264190064,0.19038821824199056,0.14615707736294425,0.23811466403237014,0.689531970464586,0.886347529023726,1.0154154624623124,1.1110566533549509,0.2389240156582415,0.41555607103637415,0.5905650527679233,0.1823606989186892,0.3749167432599038,0.20198098896785516,2.610689122882615,2.6307360526533756,0.09838964077968781,3.115282329639288,0.05244665737952005,3.1022424727498166,0.18028742758260033,3.1153588413274327,0.4435498626894217,3.1333945362681703,0.0001465902359966239,-2.1336685112069487e-05,0.9999999890280241,0.0
0.0,0.0,0.0,-0.5047608961269067,-0.1416872690882545,-7.697348680849267e-05,-0.8766899774835747,-0.48704998749087486,-0.00010390166248877283,-1.0006663379357974,-0.9209672490736542,-0.00014702994615242365,-0.9209672490736542,-1.2574745131582588,-0.00016610609667551792,-0.6730145281692088,-0.8589790688475429,8.715559861215663e-05,-0.7615690713493679,-1.1777754242961156,-6.286977669416158e-05,-0.6553036195331771,-0.9032563404376224,-0.00015511497359172293,-0.566749076353018,-0.6553036195331771,-0.00018929026909916323,-0.3896399899926999,-0.9209672490736542,6.581940760067926e-05,-0.48704998749087486,-1.213197241568179,-0.0001071649315310374,-0.3896399899926999,-0.8324127058934951,-0.00016531628722666933,-0.32765180976658853,-0.5844599849890498,-0.00015491293161567826,-0.11512090613420678,-0.9298227033916702,1.363343753481252e-05,-0.19481999499634994,-1.239763604522227,-0.00015978973238956506,-0.1593981777242863,-0.850123614529527,-0.00011562536711416789,-0.1416872690882545,-0.5756045306710339,-2.7981109632577405e-05,0.18596454067833404,-0.8855454318015906,-4.6698435239178695e-05,0.09740999749817497,-1.1423536070240519,-0.00015149197449348988,0.06198818022611134,-0.8766899774835747,-0.00010172829683699848,0.04427727159007953,-0.6730145281692088,-2.778652320173417e-05,0.9011355070136466,0.3738638762351349,0.18663810816891604,0.1542476868407164,0.24697035498737793,0.6986274397361456,0.8972021877883748,1.0354824862360954,1.128401736021824,0.24937186013326623,0.43246908650363397,0.6112829952230415,0.18617530870813576,0.38232599288798735,0.20993217476684237,2.5974740332444486,2.630736052699954,0.09838979272832461,3.11528229664852,0.07131099158622989,3.1361249715228605,0.16103064618981483,3.1153587998443024,0.4646110228358784,3.0957791236875027,0.0001552063025397094,-2.014076891434335e-05,0.9999999877526764,0.0
0.0,0.0,0.0,-0.511833337537923,-0.14119540345873738,-7.861231930349657e-05,-0.8824712716171087,-0.4941839121055809,-0.00010626901106494174,-1.0060172496435038,-0.917770122481793,-0.00015009984985409026,-0.9265948351979642,-1.2531092056962942,-0.00017022070967397725,-0.6795028791451737,-0.8559971334685954,8.618610404693981e-05,-0.7589252935907135,-1.1736867912507545,-6.52143185922699e-05,-0.6530287409966604,-0.908945409765622,-0.00015975550282765156,-0.5647816138349495,-0.6618534537128316,-0.0001950769772145362,-0.3971120722276989,-0.917770122481793,6.611185632416135e-05,-0.4853591993894098,-1.2001609293992679,-0.00010663859572418055,-0.3882873595115278,-0.8295229953200821,-0.000167015122239963,-0.3265143704983302,-0.5824310392672918,-0.00015836352580868388,-0.11472126531022413,-0.9265948351979642,1.4981007546797339e-05,-0.202968392471935,-1.2354597802639522,-0.00015789230105336095,-0.16766954160725064,-0.8471724207524244,-0.00011687035169889071,-0.14119540345873738,-0.5736063265511206,-3.1461172996142784e-05,0.17649425432342175,-0.8912959843332797,-4.4484234594940794e-05,0.09707183987788195,-1.1383879403860702,-0.00014982314420559348,0.06177298901319761,-0.8824712716171087,-0.0001024790197890699,0.035298850864684345,-0.6706781664290026,-3.004344487900612e-05,0.8997901632932804,0.3661948089559448,0.18366439137130713,0.15735728281325756,0.24298587077964473,0.6931754265872715,0.8999476469102468,1.0385453525952006,1.1244845034231605,0.25115572960111493,0.43268101396214187,0.6001453714765433,0.18552900367153324,0.3724196276667223,0.20142781314522523,2.615603189905532,2.6252416026312533,0.13553003540960007,3.104109700571902,0.04673936551617909,3.13041829226454,0.1876402600948603,3.1357751336070914,0.4480644895114125,3.128880515730411,0.00015183449074418996,-1.9843373200180018e-05,0.9999999882762639,0.0
0.0,0.0,0.0,-0.5077182059973858,-0.14881395693026828,-8.024400142881436e-05,-0.8753762172368722,-0.49896444382501715,-0.0001081696488595899,-0.9979288876500343,-0.9278987902710845,-0.00015169847135387647,-0.9191450280987158,-1.2605417528210958,-0.00017127399738380456,-0.6652859251000228,-0.8666224550645034,8.342270215427811e-05,-0.7440697846513413,-1.1730041310974086,-6.595654620049537e-05,-0.6390246385829167,-0.8928837415816095,-0.00015703920779853824,-0.5514870168592294,-0.6565321629276542,-0.00019059121718548487,-0.39391929775659246,-0.9191450280987158,6.462479331185658e-05,-0.4814569194802797,-1.1992654176145148,-0.00010479027553209476,-0.38516553558422373,-0.8316074063750285,-0.00016192088897555148,-0.3238892003776427,-0.5777483033763356,-0.00015240898468566066,-0.1225526704131621,-0.9278987902710845,1.4438558648142225e-05,-0.2013365299644806,-1.2342804663039897,-0.000155004895428425,-0.1663214812750057,-0.849114930719766,-0.00011332908831195985,-0.14881395693026828,-0.5777483033763356,-2.9334920623481763e-05,0.17507524344737443,-0.8928837415816095,-4.454019289435014e-05,0.09629138389605593,-1.1467428445803025,-0.00014882467189453427,0.06127633520658105,-0.8841299794092409,-0.00010289061111254773,0.03501504868947489,-0.6740396872723916,-3.24715020754736e-05,0.8977861426737827,0.35609209189578983,0.18875685312193946,0.1528678680391757,0.24103226884445328,0.7071067799738402,0.9058346402056299,1.0293769348294646,1.1200027429856925,0.24084780266979972,0.41030783044191077,0.5867633350026419,0.17507528670655564,0.3715969658057624,0.20752140595514318,2.6101087399439638,2.630736052789168,0.10708351190674402,3.1375240264127857,0.04673914717435521,3.1222891287227363,0.16103064340439147,3.1153588354588124,0.4334718034727179,3.1333945698246324,0.00015164162339713263,-2.0149877752646567e-05,0.9999999882994001,0.0
0.0,0.0,0.0,-0.500674646172343,-0.14054025155714892,-7.946962468810122e-05,-0.8783765722321808,-0.4918908804500212,-0.00010757918155014431,-0.9925655266223643,-0.913511635121468,-0.00015120988310956748,-0.9222954008437898,-1.2472947325696968,-0.0001723808053003247,-0.6675661948964574,-0.8608090407875372,8.166168780452776e-05,-0.7554038521196754,-1.1770246067911223,-7.076734367882835e-05,-0.6499986634518138,-0.9047278693991462,-0.00016811171949460046,-0.5621610062285957,-0.6587824291741355,-0.00020525234061739738,-0.3864856917821595,-0.9222954008437898,6.0249967937699575e-05,-0.4831071147276994,-1.2121596696804096,-0.00011230271156442945,-0.3777019260598377,-0.8344577436205718,-0.00017236261182538518,-0.3162155660035851,-0.5885123033955612,-0.0001625507006357079,-0.1054051886678617,-0.9310791665661117,7.955371944570716e-06,-0.19324284589107976,-1.2385109668473748,-0.00016506843542396407,-0.15810778300179254,-0.8520252750652154,-0.0001224591044221385,-0.13175648583482713,-0.5797285376732393,-3.546095450486172e-05,0.18445908016875798,-0.8871603379545026,-5.257331246400923e-05,0.09662142294553988,-1.141889543901835,-0.00015663845936087436,0.06148636005625265,-0.8695928065098589,-0.00010549341090339249,0.04391882861160904,-0.6675661948964574,-3.0369820584722656e-05,0.898173460464625,0.3722742562950332,0.17903383851936414,0.15411442726506358,0.24466217730127512,0.6899590672738053,0.8951687300644141,1.0346962933436694,1.1267897473628177,0.25578712236514367,0.437604384993958,0.606143507202783,0.18466814275551827,0.36870898743870195,0.19641097260142426,2.584554022130995,2.6696080446952846,0.09839003941269882,3.1152822425726985,0.04960985637520691,3.1144247487677412,0.1876402561874011,3.135775038449342,0.4603827186695585,3.1000073584374483,0.0001567231659166862,-2.667420956631533e-05,0.9999999873631679,0.0
0.0,0.0,0.0,-0.5006746459373007,-0.1493240172093704,-7.554227747957208e-05,-0.8695928061016276,-0.4918908802191025,-0.00010191932304772914,-0.9925655261564033,-0.9135116346926189,-0.00014573883915271373,-0.9222954004108171,-1.2472947319841527,-0.00016721103349844123,-0.6675661945830677,-0.8695928061016276,9.050196033239572e-05,-0.7641876174832485,-1.1770246062385668,-5.9618172679367364e-05,-0.6587824288648694,-0.9135116346926189,-0.00015505489634072298,-0.5621610059646885,-0.6675661945830677,-0.0001906224690281772,-0.3864856916007234,-0.9222954004108171,6.759408893916512e-05,-0.4831071145009042,-1.2033759033931615,-0.00010107359642057627,-0.3864856916007234,-0.8344577432288346,-0.00016015180161484062,-0.3249993315733356,-0.5797285374010851,-0.00015022889714385977,-0.10540518861837911,-0.9310791661290154,1.3345803455640188e-05,-0.20202661151855994,-1.2297272005477562,-0.0001572071255253172,-0.1668915486457669,-0.8432415089470329,-0.00011649736838940049,-0.13175648577297389,-0.5709447716828868,-3.084813501786521e-05,0.18445908008216344,-0.8959441032562224,-4.893128133011412e-05,0.09662142290018085,-1.1418895433657736,-0.00015115409751604604,0.052702594309189554,-0.8871603375380241,-0.00010130361626235185,0.035135062872793034,-0.6763499603012659,-2.706753665357414e-05,0.8961163379128272,0.371440163485681,0.19403980556761413,0.16540557129613995,0.2349718953853069,0.682482204667914,0.8957718561593798,1.0403850551363871,1.1147425909041477,0.2529053487986568,0.44111651056444656,0.5973606742489144,0.1934424106678288,0.37287061642754327,0.1973905844039968,2.602968483091244,2.6503023182537158,0.07599972457017429,3.135416599302463,0.07494817239365534,3.1222890693749896,0.22224175968129806,3.1039287448392865,0.5137591670015347,3.0539985346996903,0.00016299797215462984,-2.1055805380929923e-05,0.9999999864941569,0.0
